artist_name,track_name,album_name,release_date,release_year,is_album_track,explicit,is_feature,popularity,track_id,duration_ms,danceability,energy,valence,tempo,loudness,speechiness,acousticness,instrumentalness,liveness,duration_min
Baby Keem,The Hillbillies (feat. Kendrick Lamar),The Hillbillies,2023-06-05,2023,FALSE,TRUE,TRUE,63,1h6w4POXM2LfG4ZD4xUfZQ,204800,798,618,209,150.031,-5.932,192,176,0.0,0.12,34.133.333.333.333.300
Taylor Swift,Bad Blood (feat. Kendrick Lamar) (Taylor's Version),1989 (Taylor's Version) [Deluxe],2023-10-27,2023,FALSE,FALSE,TRUE,70,6qAcApH8obo8eqatCKUHd9,199773,604,644,197,170.088,-6.931,889,143,0.0,237,332.955
YG Hootie,Kali Love (feat. Kendrick Lamar),Bompton King,2023-12-13,2023,FALSE,TRUE,TRUE,31,0D3Myb8AY4siH5migv1lDg,195623,842,548,0.68,94.008,-13.688,575,201,1.13e-05,329,32.603.833.333.333.300
Future,Like That (feat. Kendrick Lamar),WE DON'T TRUST YOU,2024-03-22,2024,FALSE,TRUE,TRUE,83,2tudvzsrR56uom6smgOcSf,267706,814,676,312,162.012,-4.67,231,709,1.28e-05,119,4.461.766.666.666.660
Kendrick Lamar,euphoria,euphoria,2024-04-30,2024,FALSE,TRUE,FALSE,78,77DRzu7ERs0TX3roZcre7Q,383639,831,643,142,139.948,-5.002,0.11,46,0.0,84,6.393.983.333.333.330
Kendrick Lamar,meet the grahams,meet the grahams,2024-05-03,2024,FALSE,TRUE,FALSE,71,4S8PxReB1UiDR2F5x1lyIR,392138,479,802,602,74.98,-6.252,309,0.55,45,0.11,6.535.633.333.333.330
Kendrick Lamar,Not Like Us,Not Like Us,2024-05-04,2024,FALSE,TRUE,FALSE,88,6AI3ezQ4o3HUoP6Dhudph3,274192,898,472,214,101.061,-7.001,776,107,0.0,141,4.569.866.666.666.660
Kendrick Lamar,wacced out murals,GNX,2024-11-22,2024,TRUE,TRUE,FALSE,81,5gOfC9UzZQzTyShqPMrpjT,317092,761,501,502,81.998,-10.759,459,249,0.0,136,5.284.866.666.666.660
Kendrick Lamar,squabble up,GNX,2024-11-22,2024,TRUE,TRUE,FALSE,81,0nj9Bq5sHDiTxSHunhgkFb,157992,874,672,711,103.921,-5.568,198,206,0.0,783,2.6332
Kendrick Lamar,luther (with sza),GNX,2024-11-22,2024,TRUE,FALSE,FALSE,81,45J4avUb9Ni0bnETYaYFVJ,177598,707,575,576,138.008,-7.546,125,251,0.0,248,2.959.966.666.666.660
Kendrick Lamar,man at the garden,GNX,2024-11-22,2024,TRUE,TRUE,FALSE,79,5ho7VSXSmI2KM2nDjcnLyz,233173,817,348,634,91.997,-10.213,0.29,0.51,119,0.11,3.886.216.666.666.660
Kendrick Lamar,hey now (feat. dody6),GNX,2024-11-22,2024,TRUE,TRUE,FALSE,79,5S8VwnB4sLi6W0lYTWYylu,217478,806,358,188,102.011,-8.769,117,443,162,412,3.624.633.333.333.330
Kendrick Lamar,reincarnated,GNX,2024-11-22,2024,TRUE,TRUE,FALSE,79,0RgjEkSbeuStKfT2Pa4Zai,275740,846,779,748,91.118,-5.363,254,534,0.0,299,4.595.666.666.666.660
Kendrick Lamar,tv off (feat. lefty gunplay),GNX,2024-11-22,2024,TRUE,TRUE,FALSE,80,0aB0v4027ukVziUGwVGYpG,220690,855,529,548,100.036,-6.679,263,837,0.0,423,3.678.166.666.666.660
Kendrick Lamar,"dodger blue (feat. wallie the sensei, siete7x, roddy ricch))",GNX,2024-11-22,2024,TRUE,TRUE,FALSE,77,4K1Pg0FLno1ltzX3jeqT83,131240,796,536,662,83.492,-7.93,109,552,0.0,112,2.187.333.333.333.330
Kendrick Lamar,peekaboo (feat. azchike),GNX,2024-11-22,2024,TRUE,TRUE,FALSE,77,2Uts1QFB4u2YNIMiqcb4de,155917,889,298,314,100.042,-9.086,182,306,1.26e-05,173,25.986.166.666.666.600
Kendrick Lamar,heart pt. 6,GNX,2024-11-22,2024,TRUE,TRUE,FALSE,77,1SGvjfc85yzqKXsfKcCxn2,292461,704,647,585,80.998,-7.664,325,0.27,0.0,109,487.435
Kendrick Lamar,"gnx (feat. hitta j3, youngthreat, peysoh)",GNX,2024-11-22,2024,TRUE,TRUE,FALSE,76,3aZptNYC6Z1YoumeqZcDcQ,193539,0.75,556,736,179.911,-7.275,436,134,0.0,107,322.565
Kendrick Lamar,gloria (with sza),GNX,2024-11-22,2024,TRUE,TRUE,FALSE,76,0wgOhYnqZKjOHr6bmdz0aN,287522,719,555,413,140.07,-9.785,0.27,0.22,0.0,127,4.792.033.333.333.330
